Unnamed: 0,Question_ZH-CN,A_ZH-CN,B_ZH-CN,C_ZH-CN,D_ZH-CN,Answer_ZH-CN,Subject,Subcategory_ZH-CN,Question_EN-US,A_EN-US,B_EN-US,C_EN-US,D_EN-US,Answer_EN-US,Subcategory_EN-US,Question_ZH-PY,A_ZH-PY,B_ZH-PY,C_ZH-PY,D_ZH-PY,Answer_ZH-PY,Subject_ZH-PY,Subcategory_ZH-PY
300,一位科学家在两只豚鼠之间交叉配种，这两只豚鼠都有黑色皮毛。黑色皮毛是显性，白色皮毛为隐性。四分之三的后代有黑色皮毛，四分之一有白色皮毛。父母的基因型最有可能是,bb × bb,Bb × Bb,Bb × bb,BB × Bb,B,high_school_biology,biology,"A scientist carries out a cross between two guinea pigs, both of which have black coats. Black hair coat is dominant over white hair coat. Three quarters of the offspring have black coats, and one quarter have white coats. The genotypes of the parents were most likely",bb Ã— bb,Bb Ã— Bb,Bb Ã— bb,BB Ã— Bb,B,biology,yi wei ke xue jia zai liang zhi tun shu zhi jian jiao cha pei zhong ， zhe liang zhi tun shu dou you hei se pi mao 。 hei se pi mao shi xian xing ， bai se pi mao wei yin xing 。 si fen zhi san de hou dai you hei se pi mao ， si fen zhi yi you bai se pi mao 。 fu mu de ji yin xing zui you ke neng shi,bb × bb,Bb × Bb,Bb × bb,BB × Bb,B,high_school_biology,biology
9,流感病毒进入细胞后，立即开始以下哪项活动？,将病毒 DNA 植入宿主细胞的染色体中,破坏宿主细胞的转录机制,复制其遗传物质并合成病毒蛋白质,使用逆转录酶的病毒拷贝制造病毒 DNA,C,college_biology,biology,"When an influenza virus enters a cell, it immediately starts to do which of the following?",Incorporate viral DNA into the host cellâ€™s chromosome,Destroy the host cellâ€™s transcriptional machinery,Replicate its genetic material and synthesize viral proteins,Use a viral copy of reverse transcriptase to manufacture viral DNA,C,biology,liu gan bing du jin ru xi bao hou ， li ji kai shi yi xia na xiang huo dong ？,jiang bing du  DNA  zhi ru su zhu xi bao de ran se ti zhong,po huai su zhu xi bao de zhuan lu ji zhi,fu zhi qi yi chuan wu zhi bing he cheng bing du dan bai zhi,shi yong ni zhuan lu mei de bing du kao bei zhi zao bing du  DNA,C,college_biology,biology
130,化石证据表明，马的体积随地质时间推移逐渐增大。以下哪个术语最能描述这一点？,人工选择,方向选择,稳定选择,分裂性选择,B,high_school_biology,biology,Fossil evidence indicates that horses have gradually increased in size over geologic time. Which of the following terms best describes this?,artificial selection,directional selection,stabilizing selection,disruptive selection,B,biology,hua shi zheng ju biao ming ， ma de ti ji sui di zhi shi jian tui yi zhu jian zeng da 。 yi xia na ge shu yu zui neng miao shu zhe yi dian ？,ren gong xuan ze,fang xiang xuan ze,wen ding xuan ze,fen lie xing xuan ze,B,high_school_biology,biology
237,在南美洲西海岸的加拉帕戈斯群岛上，某些雀群已被长时间隔离。与较大的大陆雀种群相比，这些隔离种群的变异更大，涉及在更广物种范围。这些众多雀种中的变异是由于,趋同进化,趋异进化,分裂性选择,稳定选择,B,high_school_biology,biology,"Certain populations of finches have long been isolated on the Galapagos Islands off the western coast of South America. Compared with the larger stock population of mainland finches, these separate populations exhibit far greater variation over a wider range of species. The variation among these numerous finch species is the result of",convergent evolution,divergent evolution,disruptive selection,stabilizing selection,B,biology,zai nan mei zhou xi hai an de jia la pa ge si qun dao shang ， mou xie que qun yi bei zhang shi jian ge li 。 yu jiao da de da lu que zhong qun xiang bi ， zhe xie ge li zhong qun de bian yi geng da ， she ji zai geng guang wu zhong fan wei 。 zhe xie zhong duo que zhong zhong de bian yi shi you yu,qu tong jin hua,qu yi jin hua,fen lie xing xuan ze,wen ding xuan ze,B,high_school_biology,biology
103,一名生物学家对一群松鼠研究了 15 年。期间，种群松鼠从未少于 30 只，也从未超过 45 只。她的数据显示，由于食物和捕食竞争，超过一半的已出生松鼠没有存活至繁殖后代时期。单代有 90% 已出生的松鼠存活至繁殖后代时期，该种群增加到 80 只。以下哪项关于该种群的推论可能是正确的？,可获得食物量可能增加。,捕食者数量可能减少。,随后几代的松鼠应该比前几代的遗传变异更高，因为过去未存活的松鼠现在可存活。,A、B 和 C 均正确,D,high_school_biology,biology,"A biologist studied a population of squirrels for 15 years. During that time, the population was never fewer than 30 squirrels and never more than 45. Her data showed that over half of the squirrels born did not survive to reproduce, because of competition for food and predation. In a single generation, 90% of the squirrels that were born lived to reproduce, and the population increased to 80. Which inference(s) about this population might be true?",The amount of available food may have increased.,The number of predators may have decreased.,"The squirrels of subsequent generations should show greater levels of genetic variation than previous generations, because squirrels that would not have survived in the past will now survive.","A, B, and C",D,biology,yi ming sheng wu xue jia dui yi qun song shu yan jiu le  15  nian 。 qi jian ， zhong qun song shu cong wei shao yu  30  zhi ， ye cong wei chao guo  45  zhi 。 ta de shu ju xian shi ， you yu shi wu he bu shi jing zheng ， chao guo yi ban de yi chu sheng song shu mei you cun huo zhi fan zhi hou dai shi qi 。 dan dai you  90%  yi chu sheng de song shu cun huo zhi fan zhi hou dai shi qi ， gai zhong qun zeng jia dao  80  zhi 。 yi xia na xiang guan yu gai zhong qun de tui lun ke neng shi zheng que de ？,ke huo de shi wu liang ke neng zeng jia 。,bu shi zhe shu liang ke neng jian shao 。,sui hou ji dai de song shu ying gai bi qian ji dai de yi chuan bian yi geng gao ， yin wei guo qu wei cun huo de song shu xian zai ke cun huo 。,A、B  he  C  jun zheng que,D,high_school_biology,biology
275,以下哪项是光合作用过程中产生氧气的来源？,H2O,H2O2,CO2,CO,A,high_school_biology,biology,Which of the following is the source of oxygen produced during photosynthesis?,H2O,H2O2,CO2,CO,A,biology,yi xia na xiang shi guang he zuo yong guo cheng zhong chan sheng yang qi de lai yuan ？,H2O,H2O2,CO2,CO,A,high_school_biology,biology
113,在乙醇脱氢酶的存在下，乙醛还原为乙醇的速率随乙醛浓度的增加而增加。最终，反应速率达到最大值，此后乙醛浓度的进一步增加将不再产生任何影响。在最大反应速率下，以下哪项是正确的？,几乎所有的酶分子都在与乙醛分子相互作用。,反应的活化能降低。,反应的自由能变化减少。,酶对乙醛不再具有特异性。,A,college_biology,biology,"In the presence of alcohol dehydrogenase, the rate of reduction of acetaldehyde to ethanol increases as the concentration of acetaldehyde is increased. Eventually, the rate of the reaction reaches a maximum, after which point further increases in the concentration of acetaldehyde have no effect. Which of the following is true at the maximal rate of reaction?",Nearly all of the enzyme molecules are interacting with acetaldehyde molecules.,The activation energy of the reaction decreases.,The change in free energy of the reaction decreases.,The enzyme is no longer specific for acetaldehyde.,A,biology,zai yi chun tuo qing mei de cun zai xia ， yi quan huan yuan wei yi chun de su lv sui yi quan nong du de zeng jia er zeng jia 。 zui zhong ， fan ying su lv da dao zui da zhi ， ci hou yi quan nong du de jin yi bu zeng jia jiang bu zai chan sheng ren he ying xiang 。 zai zui da fan ying su lv xia ， yi xia na xiang shi zheng que de ？,ji hu suo you de mei fen zi dou zai yu yi quan fen zi xiang hu zuo yong 。,fan ying de huo hua neng jiang di 。,fan ying de zi you neng bian hua jian shao 。,mei dui yi quan bu zai ju you te yi xing 。,A,college_biology,biology
304,DNA 的碱基组成在物种之间存在差异。您预计 DNA 中的以下哪种的比值保持恒定？,胞嘧啶:腺嘌呤,嘧啶:嘌呤,腺嘌呤:鸟嘌呤,鸟嘌呤:脱氧核糖,B,high_school_biology,biology,The base composition of DNA varies from one species to another. Which of the following ratios would you expect to remain constant in the DNA?,Cytosine : Adenine,Pyrimidine : Purine,Adenine : Guanine,Guanine : Deoxyribose,B,biology,DNA  de jian ji zu cheng zai wu zhong zhi jian cun zai cha yi 。 nin yu ji  DNA  zhong de yi xia na zhong de bi zhi bao chi heng ding ？,bao mi ding : xian piao ling,mi ding : piao ling,xian piao ling : niao piao ling,niao piao ling : tuo yang he tang,B,high_school_biology,biology
76,在细胞分裂过程中充当有丝分裂纺锤体附着点的染色体部分是,色素体,染色粒,着丝点,中心粒,C,college_biology,biology,The section of chromosome that serves as the site of attachment by the mitotic spindle during cell division is the,chromatophore,chromomere,kinetochore,centriole,C,biology,zai xi bao fen lie guo cheng zhong chong dang you si fen lie fang chui ti fu zhuo dian de ran se ti bu fen shi,se su ti,ran se li,zhe si dian,zhong xin li,C,college_biology,biology
136,以下哪些特征可区分原核细胞和动物细胞？,核糖体,细胞膜,叶绿体,细胞壁,D,high_school_biology,biology,Which of the following characteristics would allow you to distinguish a prokaryotic cell from an animal cell?,Ribosomes,Cell membrane,Chloroplasts,Cell wall,D,biology,yi xia na xie te zheng ke qu fen yuan he xi bao he dong wu xi bao ？,he tang ti,xi bao mo,ye lv ti,xi bao bi,D,high_school_biology,biology
265,以下哪一种不是种间相互作用的形式？,偏利共生,演替,互利共生,寄生,B,high_school_biology,biology,Which of the following is not a form of interspecies interaction?,Commensalism,Succession,Mutualism,Parasitism,B,biology,yi xia na yi zhong bu shi zhong jian xiang hu zuo yong de xing shi ？,pian li gong sheng,yan ti,hu li gong sheng,ji sheng,B,high_school_biology,biology
124,动物显示的一种称为固定动作模式的行为反应,发生在动物在其一生中的适当时间第二次暴露于正确的刺激时,发生在没有感觉反馈的情况下,是一种运动反应，一旦释放可能会自发终止,由动物环境中的多个感觉信号触发,B,college_biology,biology,A behavioral response called a fixed action pattern shown by animals,occurs the second time an animal is exposed to the correct stimulus at the appropriate time in its life,occurs in the absence of sensory feedback,is a motor response which once released may be terminated spontaneously,is triggered by a number of sensory signals in the animal's environment,B,biology,dong wu xian shi de yi zhong cheng wei gu ding dong zuo mo shi de xing wei fan ying,fa sheng zai dong wu zai qi yi sheng zhong de shi dang shi jian di er ci bao lu yu zheng que de ci ji shi,fa sheng zai mei you gan jue fan kui de qing kuang xia,shi yi zhong yun dong fan ying ， yi dan shi fang ke neng hui zi fa zhong zhi,you dong wu huan jing zhong de duo ge gan jue xin hao chu fa,B,college_biology,biology
78,如果一种酶的活性在广泛的 pH 范围内保持恒定，则很可能是,只有酶上的电离基团参与反应,只有底物上的电离基团参与反应,酶和底物上的电离基团都参与反应,酶或底物上没有电离基团参与反应,D,college_biology,biology,"If the activity of an enzyme is constant over a broad range of pH values, it is likely that",only ionizing groups on the enzyme participate in the reaction,only ionizing groups on the substrate participate in the reaction,ionizing groups on both the enzyme and substrate participate in the reaction,no ionizing groups on the enzyme or substrate participate in the reaction,D,biology,ru guo yi zhong mei de huo xing zai guang fan de  pH  fan wei nei bao chi heng ding ， ze hen ke neng shi,zhi you mei shang de dian li ji tuan can yu fan ying,zhi you di wu shang de dian li ji tuan can yu fan ying,mei he di wu shang de dian li ji tuan dou can yu fan ying,mei huo di wu shang mei you dian li ji tuan can yu fan ying,D,college_biology,biology
142,将一块马铃薯放入装有纯水的烧杯中。以下哪项是马铃薯进水的初始条件？,纯水的水势为负。,纯水的水势为正。,马铃薯的水势为正。,马铃薯的水势为负。,D,high_school_biology,biology,A piece of potato is dropped into a beaker of pure water. Which of the following describes the initial condition when the potato enters the water?,The water potential of the pure water is negative.,The water potential of the pure water is positive.,The water potential of the potato is positive.,The water potential of the potato is negative.,D,biology,jiang yi kuai ma ling shu fang ru zhuang you chun shui de shao bei zhong 。 yi xia na xiang shi ma ling shu jin shui de chu shi tiao jian ？,chun shui de shui shi wei fu 。,chun shui de shui shi wei zheng 。,ma ling shu de shui shi wei zheng 。,ma ling shu de shui shi wei fu 。,D,high_school_biology,biology
90,某些亲缘植物之间的杂交种是不育的，因为亲本植物的染色体数目不同。有时，这种杂交植物的染色体数目会自发加倍。以下哪项最好地描述了那些染色体数目加倍的植物的后代？,染色体数目加倍的植物在遗传上是有缺陷的，并且没有后代。,后代会因为增强的基因渗入能力而具有选择优势。,后代将能够成功繁殖，因为它们可以与亲本物种进行回交。,后代会恢复有性生殖的能力，因为染色体可以正常配对。,D,college_biology,biology,Hybrids between some related species of plants are sterile because the parent plants had different chromosome numbers. Occasionally the chromosome number of such a hybrid plant doubles spontaneously. Which of the following best describes the descendants of those plants with the double chromosome number?,The plant with the double chromosome number would be genetically defective and have no descendants.,The descendants would be at a selective advantage because of the increased ability to introgress.,The descendants would be reproductively successful because they could backcross with the parental species.,The descendants would regain the ability to reproduce sexually because chromosomes could pair normally.,D,biology,mou xie qin yuan zhi wu zhi jian de za jiao zhong shi bu yu de ， yin wei qin ben zhi wu de ran se ti shu mu bu tong 。 you shi ， zhe zhong za jiao zhi wu de ran se ti shu mu hui zi fa jia bei 。 yi xia na xiang zui hao di miao shu le na xie ran se ti shu mu jia bei de zhi wu de hou dai ？,ran se ti shu mu jia bei de zhi wu zai yi chuan shang shi you que xian de ， bing qie mei you hou dai 。,hou dai hui yin wei zeng qiang de ji yin shen ru neng li er ju you xuan ze you shi 。,hou dai jiang neng gou cheng gong fan zhi ， yin wei ta men ke yi yu qin ben wu zhong jin xing hui jiao 。,hou dai hui hui fu you xing sheng zhi de neng li ， yin wei ran se ti ke yi zheng chang pei dui 。,D,college_biology,biology
